source,target,kind,weight,similarity,distance
fnd6_cptnewqv1300_oiadpq,fnd6_mfmq_piq,near,0.9491924047470093,0.9491924047470093,0.05080759525299072
fnd6_cptnewqv1300_oiadpq,fnd6_newqv1300_ibq,near,0.9485146999359131,0.9485146999359131,0.051485300064086914
fnd6_cptnewqv1300_oiadpq,fnd6_newqv1300_ibmiiq,near,0.9484087824821472,0.9484087824821472,0.05159121751785278
fnd6_cptnewqv1300_oiadpq,pretax_income,near,0.9479489326477051,0.9479489326477051,0.05205106735229492
fnd6_cptnewqv1300_oiadpq,news_max_dn_amt,far,0.8993900716304779,0.1006099283695221,0.8993900716304779
fnd6_cptnewqv1300_oiadpq,min_pretax_profit_guidance_2,far,0.8866761103272438,0.1133238896727562,0.8866761103272438
fnd6_cptnewqv1300_oiadpq,fnd6_dcpstk,near,0.8879655599594116,0.8879655599594116,0.11203444004058838
fnd6_cptnewqv1300_oiadpq,fnd6_invo,near,0.7060297727584839,0.7060297727584839,0.2939702272415161
fnd6_cptnewqv1300_oiadpq,fnd6_newqv1300_cicurrq,near,0.6981710195541382,0.6981710195541382,0.3018289804458618
fnd6_cptnewqv1300_oiadpq,fnd6_newqv1300_invoq,near,0.7343602776527405,0.7343602776527405,0.2656397223472595
fnd6_cptnewqv1300_oiadpq,fnd6_newqv1300_miiq,near,0.38923290371894836,0.38923290371894836,0.6107670962810516
fnd6_cptnewqv1300_oiadpq,fnd6_optrfr,near,0.7593342065811157,0.7593342065811157,0.24066579341888428
fnd6_cptnewqv1300_oiadpq,operating_cashflow_reported_value,near,0.9062876105308533,0.9062876105308533,0.09371238946914673
fnd6_cptnewqv1300_oiadpq,pretax_income_standalone_value,near,0.9434645771980286,0.9434645771980286,0.056535422801971436
fnd6_cptnewqv1300_oibdpq,operating_income,near,0.9783205986022949,0.9783205986022949,0.021679401397705078
fnd6_cptnewqv1300_oibdpq,fnd6_newa2v1300_oibdp,near,0.9702334403991699,0.9702334403991699,0.029766559600830078
fnd6_cptnewqv1300_oibdpq,fnd6_newa2v1300_oiadp,near,0.9634925127029419,0.9634925127029419,0.036507487297058105
fnd6_cptnewqv1300_oibdpq,fnd6_newa1v1300_ebitda,near,0.9522518515586853,0.9522518515586853,0.0477481484413147
fnd6_cptnewqv1300_oibdpq,fnd6_newa1v1300_ebit,near,0.9515292644500732,0.9515292644500732,0.04847073554992676
fnd6_cptnewqv1300_oibdpq,fnd6_newa2v1300_oancf,near,0.9482084512710571,0.9482084512710571,0.05179154872894287
fnd6_cptnewqv1300_oibdpq,reporting_currency_code_9,far,0.8968251347541809,0.10317486524581909,0.8968251347541809
fnd6_cptnewqv1300_oibdpq,fnd6_dcpstk,near,0.8837648630142212,0.8837648630142212,0.11623513698577881
fnd6_cptnewqv1300_oibdpq,fnd6_drlt,near,0.6402797698974609,0.6402797698974609,0.35972023010253906
fnd6_cptnewqv1300_oibdpq,fnd6_ein,near,0.85009765625,0.85009765625,0.14990234375
fnd6_cptnewqv1300_oibdpq,fnd6_invo,near,0.7094272971153259,0.7094272971153259,0.2905727028846741
fnd6_cptnewqv1300_oibdpq,fnd6_mfma2_oancf,near,0.9474883079528809,0.9474883079528809,0.05251169204711914
fnd6_cptnewqv1300_oibdpq,fnd6_newa1v1300_fincf,near,0.9314865469932556,0.9314865469932556,0.06851345300674438
fnd6_cptnewqv1300_oibdpq,fnd6_newqv1300_cicurrq,near,0.7011100649833679,0.7011100649833679,0.2988899350166321
fnd6_cptnewqv1300_oibdpq,fnd6_newqv1300_invoq,near,0.734229564666748,0.734229564666748,0.26577043533325195
fnd6_cptnewqv1300_oibdpq,fnd6_tfvce,near,0.5851278305053711,0.5851278305053711,0.4148721694946289
fnd6_cptnewqv1300_oibdpq,news_mins_10_chg,near,0.6149803400039673,0.6149803400039673,0.3850196599960327
fnd6_cptnewqv1300_oibdpq,news_mins_10_pct_up,near,0.5062941312789917,0.5062941312789917,0.4937058687210083
fnd6_cptnewqv1300_oibdpq,news_mins_5_pct_up,near,0.6583982706069946,0.6583982706069946,0.34160172939300537
fnd6_cptnewqv1300_opepsq,fnd6_newqv1300_epspiq,near,0.9798672199249268,0.9798672199249268,0.020132780075073242
fnd6_cptnewqv1300_opepsq,fnd6_newqv1300_epspxq,near,0.979816198348999,0.979816198348999,0.020183801651000977
fnd6_cptnewqv1300_opepsq,fnd6_newqv1300_epsfiq,near,0.9762799143791199,0.9762799143791199,0.023720085620880127
fnd6_cptnewqv1300_opepsq,fnd6_newqv1300_oepf12,near,0.9676878452301025,0.9676878452301025,0.03231215476989746
fnd6_cptnewqv1300_opepsq,news_mins_1_pct_dn,far,0.912356548011303,0.08764345198869705,0.912356548011303
fnd6_cptnewqv1300_opepsq,min_pretax_profit_guidance_2,far,0.9050648659467697,0.09493513405323029,0.9050648659467697
fnd6_cptnewqv1300_opepsq,rp_ess_credit_ratings,far,0.9034104645252228,0.09658953547477722,0.9034104645252228
fnd6_cptnewqv1300_opepsq,news_eps_actual,near,0.655168354511261,0.655168354511261,0.344831645488739
fnd6_cptnewqv1300_opepsq,operating_income,near,0.9426681399345398,0.9426681399345398,0.057331860065460205
fnd6_cptnewqv1300_opepsq,return_assets,near,0.9378548860549927,0.9378548860549927,0.062145113945007324
fnd6_cptnewqv1300_opepsq,return_equity,near,0.8810701370239258,0.8810701370239258,0.11892986297607422
fnd6_cptnewqv1300_rectq,receivable,near,0.9904619455337524,0.9904619455337524,0.009538054466247559
fnd6_cptnewqv1300_rectq,fnd6_newa2v1300_rect,near,0.9875510931015015,0.9875510931015015,0.012448906898498535
fnd6_cptnewqv1300_rectq,fnd6_rectr,near,0.9771527647972107,0.9771527647972107,0.022847235202789307
fnd6_cptnewqv1300_rectq,fnd6_mfma2_revt,near,0.9640141129493713,0.9640141129493713,0.03598588705062866
fnd6_cptnewqv1300_rectq,fnd6_newa2v1300_revt,near,0.9639865756034851,0.9639865756034851,0.03601342439651489
fnd6_cptnewqv1300_rectq,revenue,near,0.9581487774848938,0.9581487774848938,0.0418512225151062
fnd6_cptnewqv1300_rectq,fnd6_newqv1300_ancq,near,0.9549214839935303,0.9549214839935303,0.04507851600646973
fnd6_cptnewqv1300_rectq,news_atr14,far,0.9085960388183594,0.09140396118164062,0.9085960388183594
fnd6_cptnewqv1300_rectq,min_net_debt_guidance,far,0.907392293214798,0.09260770678520203,0.907392293214798
fnd6_cptnewqv1300_rectq,fnd6_cptnewqv1300_saleq,near,0.9541659951210022,0.9541659951210022,0.0458340048789978
fnd6_cptnewqv1300_rectq,fnd6_newqv1300_invfgq,near,0.8608260154724121,0.8608260154724121,0.1391739845275879
fnd6_cptnewqv1300_rectq,fnd6_newqv1300_invrmq,near,0.8313250541687012,0.8313250541687012,0.16867494583129883
fnd6_cptnewqv1300_rectq,fnd6_newqv1300_invtq,near,0.9030665755271912,0.9030665755271912,0.09693342447280884
fnd6_cptnewqv1300_rectq,fnd6_recd,near,0.9056412577629089,0.9056412577629089,0.09435874223709106
fnd6_cptnewqv1300_rectq,fnd6_txfo,near,0.9058350324630737,0.9058350324630737,0.09416496753692627
fnd6_cptnewqv1300_rectq,rp_css_assets,near,0.7515321373939514,0.7515321373939514,0.24846786260604858
fnd6_cptnewqv1300_rectq,rp_css_credit,near,0.5775566101074219,0.5775566101074219,0.4224433898925781
fnd6_cptnewqv1300_rectq,rp_css_dividends,near,0.8091704249382019,0.8091704249382019,0.1908295750617981
fnd6_cptnewqv1300_rectq,rp_css_partner,near,0.7221536040306091,0.7221536040306091,0.27784639596939087
fnd6_cptnewqv1300_rectq,rp_ess_assets,near,0.7463750243186951,0.7463750243186951,0.25362497568130493
fnd6_cptnewqv1300_req,retained_earnings,near,0.9906829595565796,0.9906829595565796,0.00931704044342041
fnd6_cptnewqv1300_req,fnd6_newa2v1300_re,near,0.9877729415893555,0.9877729415893555,0.012227058410644531
fnd6_cptnewqv1300_req,fnd6_newa2v1300_reuna,near,0.9770538210868835,0.9770538210868835,0.022946178913116455
fnd6_cptnewqv1300_req,fnd6_newa2v1300_ni,near,0.9336753487586975,0.9336753487586975,0.06632465124130249
fnd6_cptnewqv1300_req,fnd6_newa2v1300_pi,near,0.9302069544792175,0.9302069544792175,0.06979304552078247
fnd6_cptnewqv1300_req,fnd6_newa2v1300_opeps,near,0.9299003481864929,0.9299003481864929,0.07009965181350708
fnd6_cptnewqv1300_req,fnd6_oprepsx,near,0.929825484752655,0.929825484752655,0.07017451524734497
fnd6_cptnewqv1300_req,fnd6_newa1v1300_epsfx,near,0.9292645454406738,0.9292645454406738,0.07073545455932617
fnd6_cptnewqv1300_req,news_max_dn_amt,far,0.9107406139373779,0.08925938606262207,0.9107406139373779
fnd6_cptnewqv1300_req,rp_ess_credit_ratings,far,0.8889070972800255,0.11109290271997452,0.8889070972800255
fnd6_cptnewqv1300_req,news_mins_1_pct_dn,far,0.8870747089385986,0.11292529106140137,0.8870747089385986
fnd6_cptnewqv1300_req,fnd6_cshtr,near,0.8229349851608276,0.8229349851608276,0.17706501483917236
fnd6_cptnewqv1300_req,fnd6_dcvsr,near,0.862366259098053,0.862366259098053,0.13763374090194702
fnd6_cptnewqv1300_req,fnd6_dcvt,near,0.8648240566253662,0.8648240566253662,0.1351759433746338
fnd6_cptnewqv1300_req,fnd6_lifr,near,0.5021683573722839,0.5021683573722839,0.49783164262771606
fnd6_cptnewqv1300_req,fnd6_newqv1300_capsq,near,0.6911462545394897,0.6911462545394897,0.30885374546051025
fnd6_cptnewqv1300_req,fnd6_tlcf,near,0.8716387748718262,0.8716387748718262,0.12836122512817383
fnd6_cptnewqv1300_saleq,sales,near,0.9915902614593506,0.9915902614593506,0.008409738540649414
fnd6_cptnewqv1300_saleq,fnd6_newa2v1300_sale,near,0.9851351380348206,0.9851351380348206,0.014864861965179443
fnd6_cptnewqv1300_saleq,revenue,near,0.9668472409248352,0.9668472409248352,0.033152759075164795
fnd6_cptnewqv1300_saleq,fnd6_newa2v1300_revt,near,0.9652042388916016,0.9652042388916016,0.03479576110839844
fnd6_cptnewqv1300_saleq,fnd6_mfma2_revt,near,0.9633581638336182,0.9633581638336182,0.036641836166381836
fnd6_cptnewqv1300_saleq,fnd6_newqv1300_cogsq,near,0.957302451133728,0.957302451133728,0.04269754886627197
fnd6_cptnewqv1300_saleq,fnd6_mfmq_cogsq,near,0.9540017247200012,0.9540017247200012,0.04599827527999878
fnd6_cptnewqv1300_saleq,funds_from_operations_max_guidance,far,0.9124285876750946,0.0875714123249054,0.9124285876750946
fnd6_cptnewqv1300_saleq,max_net_debt_guidance,far,0.905814066529274,0.09418593347072601,0.905814066529274
fnd6_cptnewqv1300_saleq,min_net_debt_guidance,far,0.8836409002542496,0.11635909974575043,0.8836409002542496
fnd6_cptnewqv1300_saleq,fnd6_fiao,near,0.9255337715148926,0.9255337715148926,0.07446622848510742
fnd6_cptnewqv1300_saleq,fnd6_newa1v1300_gp,near,0.9505651593208313,0.9505651593208313,0.0494348406791687
fnd6_cptnewqv1300_saleq,fnd6_recta,near,0.9237233996391296,0.9237233996391296,0.07627660036087036
fnd6_cptnewqv1300_saleq,fnd6_tfvce,near,0.5857523083686829,0.5857523083686829,0.41424769163131714
fnd6_cptnewqv1300_saleq,fnd6_txdc,near,0.8812028765678406,0.8812028765678406,0.11879712343215942
fnd6_cptnewqv1300_saleq,fnd6_txtubposdec,near,0.5385326147079468,0.5385326147079468,0.4614673852920532
fnd6_cptnewqv1300_saleq,rp_css_partner,near,0.7276021838188171,0.7276021838188171,0.27239781618118286
fnd6_cptrank_gvkeymap,fnd6_spce,near,0.8677487373352051,0.8677487373352051,0.13225126266479492
fnd6_cptrank_gvkeymap,fnd6_newa2v1300_spceeps,near,0.8660449981689453,0.8660449981689453,0.1339550018310547
fnd6_cptrank_gvkeymap,fnd6_newa2v1300_xopteps,near,0.8604760766029358,0.8604760766029358,0.1395239233970642
fnd6_cptrank_gvkeymap,fnd6_newa2v1300_spced,near,0.8576947450637817,0.8576947450637817,0.14230525493621826
fnd6_cptrank_gvkeymap,fnd6_pncepsq,near,0.8575553297996521,0.8575553297996521,0.1424446702003479
fnd6_cptrank_gvkeymap,fnd6_xintopt,near,0.8573687076568604,0.8573687076568604,0.14263129234313965
fnd6_cptrank_gvkeymap,fnd6_newqv1300_glcea12,near,0.856130838394165,0.856130838394165,0.14386916160583496
fnd6_cptrank_gvkeymap,fnd6_pncdq,near,0.8542956709861755,0.8542956709861755,0.14570432901382446
fnd6_cptrank_gvkeymap,news_max_dn_amt,far,0.9267843961715698,0.07321560382843018,0.9267843961715698
fnd6_cptrank_gvkeymap,reporting_currency_code_9,far,0.9081595614552498,0.09184043854475021,0.9081595614552498
fnd6_cshpri,fnd6_newa1v1300_cshfd,near,0.9788128137588501,0.9788128137588501,0.021187186241149902
fnd6_cshpri,fnd6_mfmq_cshprq,near,0.9705343246459961,0.9705343246459961,0.029465675354003906
fnd6_cshpri,fnd6_newqv1300_cshprq,near,0.9688934087753296,0.9688934087753296,0.03110659122467041
fnd6_cshpri,fnd6_newqv1300_csh12q,near,0.9652929902076721,0.9652929902076721,0.03470700979232788
fnd6_cshpri,fnd6_mfma1_csho,near,0.962891697883606,0.962891697883606,0.03710830211639404
fnd6_cshpri,fnd6_newa1v1300_csho,near,0.960737943649292,0.960737943649292,0.03926205635070801
fnd6_cshpri,fnd6_newa1v1300_cshi,near,0.9506593346595764,0.9506593346595764,0.049340665340423584
fnd6_cshpri,fnd6_newqv1300_cshfdq,near,0.9482492208480835,0.9482492208480835,0.051750779151916504
fnd6_cshpri,news_mins_20_pct_dn,far,0.9311084747314453,0.06889152526855469,0.9311084747314453
fnd6_cshpri,news_mins_4_pct_up,far,0.92894147336483,0.07105852663516998,0.92894147336483
fnd6_cshpri,news_mins_5_pct_dn,far,0.9271970167756081,0.07280298322439194,0.9271970167756081
fnd6_cshpri,fnd6_esopct,near,0.28022271394729614,0.28022271394729614,0.7197772860527039
fnd6_cshpri,fnd6_ivch,near,0.5584210157394409,0.5584210157394409,0.4415789842605591
fnd6_cshpri,fnd6_newqv1300_cshoq,near,0.9469172358512878,0.9469172358512878,0.05308276414871216
fnd6_cshpri,rp_nip_assets,far,0.9251358062028885,0.07486419379711151,0.9251358062028885
fnd6_cshpri,rp_nip_technical,far,0.9253305792808533,0.07466942071914673,0.9253305792808533
fnd6_cshr,fnd6_newa1v1300_cstk,near,0.7586390972137451,0.7586390972137451,0.24136090278625488
fnd6_cshr,fnd6_newqv1300_cstkq,near,0.7515319585800171,0.7515319585800171,0.2484680414199829
fnd6_cshr,fnd6_cstkcvq,near,0.7447251081466675,0.7447251081466675,0.2552748918533325
fnd6_cshr,fnd6_cstkcv,near,0.7308202981948853,0.7308202981948853,0.26917970180511475
fnd6_cshr,fnd6_fatb,near,0.7144381999969482,0.7144381999969482,0.28556180000305176
fnd6_cshr,fnd6_optdr,near,0.7073473930358887,0.7073473930358887,0.29265260696411133
fnd6_cshr,fnd6_sstk,near,0.7022876739501953,0.7022876739501953,0.2977123260498047
fnd6_cshr,fnd6_fatp,near,0.6980175375938416,0.6980175375938416,0.30198246240615845
fnd6_cshr,rp_ess_ptg,far,0.9215566739439964,0.07844332605600357,0.9215566739439964
fnd6_cshr,rp_ess_business,far,0.9184004664421082,0.08159953355789185,0.9184004664421082
fnd6_cshr,fnd6_esopr,near,0.3750152587890625,0.3750152587890625,0.6249847412109375
fnd6_cshr,fnd6_newqv1300_aocisecglq,near,0.1876256763935089,0.1876256763935089,0.8123743236064911
fnd6_cshr,fnd6_newqv1300_esoprq,near,0.3677341938018799,0.3677341938018799,0.6322658061981201
fnd6_cshtr,fnd6_cshtrq,near,0.9424616098403931,0.9424616098403931,0.057538390159606934
fnd6_cshtr,volume,near,0.8822763562202454,0.8822763562202454,0.11772364377975464
fnd6_cshtr,news_open_vol,near,0.8634398579597473,0.8634398579597473,0.13656014204025269
fnd6_cshtr,news_mov_vol,near,0.8629292249679565,0.8629292249679565,0.13707077503204346
fnd6_cshtr,news_curr_vol,near,0.8564572334289551,0.8564572334289551,0.14354276657104492
fnd6_cshtr,news_tot_ticks,near,0.8534823656082153,0.8534823656082153,0.14651763439178467
fnd6_cshtr,fnd6_tlcf,near,0.8224965929985046,0.8224965929985046,0.17750340700149536
fnd6_cshtr,news_mins_3_chg,far,0.9085075110197067,0.09149248898029327,0.9085075110197067
fnd6_cshtr,max_ebit_guidance,far,0.9058926030993462,0.09410739690065384,0.9058926030993462
fnd6_cshtr,fnd6_newa1v1300_caps,near,0.6666489839553833,0.6666489839553833,0.3333510160446167
fnd6_cshtr,fnd6_newqv1300_capsq,near,0.7418842315673828,0.7418842315673828,0.2581157684326172
fnd6_cshtr,fnd6_newqv1300_miiq,near,0.38677382469177246,0.38677382469177246,0.6132261753082275
fnd6_cshtrq,volume,near,0.9266954660415649,0.9266954660415649,0.07330453395843506
fnd6_cshtrq,news_mov_vol,near,0.9122613072395325,0.9122613072395325,0.08773869276046753
fnd6_cshtrq,news_tot_ticks,near,0.908755898475647,0.908755898475647,0.09124410152435303
fnd6_cshtrq,news_curr_vol,near,0.9077591896057129,0.9077591896057129,0.09224081039428711
fnd6_cshtrq,news_open_vol,near,0.906374990940094,0.906374990940094,0.093625009059906
fnd6_cshtrq,fnd6_oprepsx,near,0.8596789836883545,0.8596789836883545,0.1403210163116455
fnd6_cshtrq,fnd6_mfma2_opeps,near,0.8596234321594238,0.8596234321594238,0.14037656784057617
fnd6_cshtrq,max_ebit_guidance,far,0.9088592603802681,0.0911407396197319,0.9088592603802681
fnd6_cshtrq,news_mins_2_pct_dn,far,0.8975220620632172,0.10247793793678284,0.8975220620632172
fnd6_cshtrq,fnd6_newa1v1300_aul3,near,0.5316219329833984,0.5316219329833984,0.46837806701660156
fnd6_cshtrq,fnd6_newqv1300_aul3q,near,0.537265419960022,0.537265419960022,0.462734580039978
fnd6_cshtrq,fnd6_newqv1300_miiq,near,0.3954058587551117,0.3954058587551117,0.6045941412448883
fnd6_cshtrq,news_mins_1_chg,near,0.6656773090362549,0.6656773090362549,0.3343226909637451
fnd6_cstkcv,fnd6_cstkcvq,near,0.9779278039932251,0.9779278039932251,0.022072196006774902
fnd6_cstkcv,fnd6_newa1v1300_cstk,near,0.9311259984970093,0.9311259984970093,0.06887400150299072
fnd6_cstkcv,fnd6_newqv1300_cstkq,near,0.9295501708984375,0.9295501708984375,0.0704498291015625
fnd6_cstkcv,fnd6_sstk,near,0.8296512961387634,0.8296512961387634,0.17034870386123657
fnd6_cstkcv,fnd6_fatp,near,0.806332528591156,0.806332528591156,0.193667471408844
fnd6_cstkcv,fnd6_optdr,near,0.8062067627906799,0.8062067627906799,0.19379323720932007
fnd6_cstkcv,fnd6_optosby,near,0.7979195713996887,0.7979195713996887,0.20208042860031128
fnd6_cstkcv,fnd6_optosey,near,0.7903317213058472,0.7903317213058472,0.20966827869415283
fnd6_cstkcv,pcr_oi_all,far,0.9127098247408867,0.08729017525911331,0.9127098247408867
fnd6_cstkcv,max_ebit_guidance,far,0.90364820510149,0.09635179489850998,0.90364820510149
fnd6_cstkcv,sales_estimate_stddev_quarterly,far,0.9034653529524803,0.09653464704751968,0.9034653529524803
fnd6_cstkcv,fnd6_ivst,near,0.6831673979759216,0.6831673979759216,0.31683260202407837
fnd6_cstkcv,fnd6_lifr,near,0.5207525491714478,0.5207525491714478,0.47924745082855225
fnd6_cstkcv,fnd6_newa2v1300_mii,near,0.43488702178001404,0.43488702178001404,0.565112978219986
fnd6_cstkcv,fnd6_newa2v1300_tstk,near,0.7597559690475464,0.7597559690475464,0.2402440309524536
fnd6_cstkcv,fnd6_newa2v1300_tstkn,near,0.713076114654541,0.713076114654541,0.286923885345459
fnd6_cstkcv,fnd6_newqv1300_ivstq,near,0.6999279856681824,0.6999279856681824,0.3000720143318176
fnd6_cstkcv,fnd6_newqv1300_miiq,near,0.3835839033126831,0.3835839033126831,0.6164160966873169
fnd6_cstkcv,fnd6_tstkc,near,0.770643949508667,0.770643949508667,0.229356050491333
fnd6_cstkcvq,fnd6_newqv1300_cstkq,near,0.9398670196533203,0.9398670196533203,0.06013298034667969
fnd6_cstkcvq,fnd6_newa1v1300_cstk,near,0.9273706078529358,0.9273706078529358,0.07262939214706421
fnd6_cstkcvq,fnd6_sstk,near,0.8480556011199951,0.8480556011199951,0.15194439888000488
fnd6_cstkcvq,fnd6_fatp,near,0.8129547834396362,0.8129547834396362,0.18704521656036377
fnd6_cstkcvq,fnd6_fatb,near,0.8098970651626587,0.8098970651626587,0.1901029348373413
fnd6_cstkcvq,fnd6_optdr,near,0.8092848658561707,0.8092848658561707,0.19071513414382935
fnd6_cstkcvq,fnd6_optosby,near,0.805275559425354,0.805275559425354,0.194724440574646
fnd6_cstkcvq,pcr_oi_all,far,0.9139557629823685,0.08604423701763153,0.9139557629823685
fnd6_cstkcvq,max_adjusted_net_income_guidance,far,0.9062868878245354,0.09371311217546463,0.9062868878245354
fnd6_cstkcvq,min_adjusted_net_income_guidance,far,0.9025658369064331,0.0974341630935669,0.9025658369064331
fnd6_cstkcvq,fnd6_lifr,near,0.5190408825874329,0.5190408825874329,0.48095911741256714
fnd6_cstkcvq,fnd6_newa2v1300_optexd,near,0.7787232398986816,0.7787232398986816,0.22127676010131836
fnd6_cstkcvq,fnd6_newa2v1300_tstk,near,0.7833219766616821,0.7833219766616821,0.21667802333831787
fnd6_cstkcvq,fnd6_newa2v1300_tstkn,near,0.7428520917892456,0.7428520917892456,0.2571479082107544
fnd6_cstkcvq,fnd6_tstkc,near,0.7930522561073303,0.7930522561073303,0.20694774389266968
fnd6_currencya_curcd,fnd6_currencyqv1300_curcd,near,0.8426418900489807,0.8426418900489807,0.1573581099510193
fnd6_currencya_curcd,fnd6_idesindq_curcd,near,0.7149990797042847,0.7149990797042847,0.28500092029571533
fnd6_currencya_curcd,fnd6_txw,near,0.4704047739505768,0.4704047739505768,0.5295952260494232
fnd6_currencya_curcd,fnd6_newqv1300_cstkq,near,0.3021807372570038,0.3021807372570038,0.6978192627429962
fnd6_currencya_curcd,fnd6_newa1v1300_cstk,near,0.3015637993812561,0.3015637993812561,0.6984362006187439
fnd6_currencya_curcd,fnd6_incorp,near,0.3012133836746216,0.3012133836746216,0.6987866163253784
fnd6_currencya_curcd,fnd6_optlifeq,near,0.27237215638160706,0.27237215638160706,0.7276278436183929
fnd6_currencya_curcd,fnd6_itci,near,0.27162787318229675,0.27162787318229675,0.7283721268177032
fnd6_currencya_curcd,pcr_vol_all,far,0.9265189617872238,0.07348103821277618,0.9265189617872238
fnd6_currencya_curcd,news_mins_20_chg,far,0.9263551160693169,0.07364488393068314,0.9263551160693169
fnd6_currencya_curcd,rp_css_technical,far,0.9252074807882309,0.0747925192117691,0.9252074807882309
fnd6_currencya_curcd,fnd6_newa1v1300_bkvlps,far,0.8927506506443024,0.10724934935569763,0.8927506506443024
fnd6_currencya_curcd,pv13_revere_term_sector_total,far,0.909298799932003,0.09070120006799698,0.909298799932003
fnd6_currencya_curcd,rp_css_credit,far,0.917745441198349,0.082254558801651,0.917745441198349
fnd6_currencya_curcd,rp_css_equity,far,0.9167706966400146,0.08322930335998535,0.9167706966400146
fnd6_currencya_curcd,rp_css_marketing,far,0.9178561046719551,0.08214389532804489,0.9178561046719551
fnd6_currencya_curcd,sales_ps,far,0.9003684222698212,0.09963157773017883,0.9003684222698212
fnd6_currencyqv1300_curcd,fnd6_idesindq_curcd,near,0.633568525314331,0.633568525314331,0.36643147468566895
fnd6_currencyqv1300_curcd,fnd6_txw,near,0.4598328471183777,0.4598328471183777,0.5401671528816223
fnd6_currencyqv1300_curcd,fnd6_newqv1300_aul3q,near,0.27861708402633667,0.27861708402633667,0.7213829159736633
fnd6_currencyqv1300_curcd,fnd6_newqv1300_cshiq,near,0.2774469256401062,0.2774469256401062,0.7225530743598938
fnd6_currencyqv1300_curcd,fnd6_newa1v1300_cshi,near,0.26803386211395264,0.26803386211395264,0.7319661378860474
fnd6_currencyqv1300_curcd,fnd6_newa1v1300_aul3,near,0.2659202218055725,0.2659202218055725,0.7340797781944275
fnd6_currencyqv1300_curcd,fnd6_newqv1300_cshoq,near,0.2645076513290405,0.2645076513290405,0.7354923486709595
fnd6_currencyqv1300_curcd,rp_nip_marketing,far,0.934778556227684,0.06522144377231598,0.934778556227684
fnd6_currencyqv1300_curcd,news_pct_10min,far,0.9316853657364845,0.06831463426351547,0.9316853657364845
fnd6_currencyqv1300_curcd,fnd6_intan,far,0.8931774571537971,0.10682254284620285,0.8931774571537971
fnd6_currencyqv1300_curcd,fnd6_intpn,far,0.8962245211005211,0.10377547889947891,0.8962245211005211
fnd6_currencyqv1300_curcd,fnd6_mfmq_piq,far,0.8904195204377174,0.10958047956228256,0.8904195204377174
fnd6_currencyqv1300_curcd,fnd6_newa1v1300_gdwl,far,0.8981318324804306,0.1018681675195694,0.8981318324804306
fnd6_currencyqv1300_curcd,fnd6_newa1v1300_intano,far,0.8963225185871124,0.10367748141288757,0.8963225185871124
fnd6_currencyqv1300_curcd,fnd6_newa2v1300_ppegt,far,0.9010246396064758,0.09897536039352417,0.9010246396064758
fnd6_currencyqv1300_curcd,fnd6_newa2v1300_re,far,0.8885263428092003,0.11147365719079971,0.8885263428092003
fnd6_currencyqv1300_curcd,fnd6_newa2v1300_txdb,far,0.897145576775074,0.102854423224926,0.897145576775074
fnd6_currencyqv1300_curcd,fnd6_newa2v1300_xint,far,0.9005418792366982,0.09945812076330185,0.9005418792366982
fnd6_currencyqv1300_curcd,fnd6_newqv1300_ibmiiq,far,0.8925203382968903,0.10747966170310974,0.8925203382968903
fnd6_currencyqv1300_curcd,fnd6_newqv1300_intanq,far,0.8896853998303413,0.11031460016965866,0.8896853998303413
fnd6_currencyqv1300_curcd,fnd6_ppeveb,far,0.905823178589344,0.09417682141065598,0.905823178589344
fnd6_currencyqv1300_curcd,fnd6_rank,far,0.9042243137955666,0.09577568620443344,0.9042243137955666
fnd6_currencyqv1300_curcd,fnd6_recd,far,0.8982412293553352,0.10175877064466476,0.8982412293553352
fnd6_currencyqv1300_curcd,fnd6_txtubpospdec,far,0.9017865136265755,0.09821348637342453,0.9017865136265755
fnd6_currencyqv1300_curcd,goodwill,far,0.9028673991560936,0.0971326008439064,0.9028673991560936
fnd6_currencyqv1300_curcd,highest_sales_estimate,far,0.9043703377246857,0.09562966227531433,0.9043703377246857
fnd6_currencyqv1300_curcd,historical_volatility_180,far,0.9137962758541107,0.08620372414588928,0.9137962758541107
fnd6_currencyqv1300_curcd,implied_volatility_call_10,far,0.9165183007717133,0.08348169922828674,0.9165183007717133
fnd6_currencyqv1300_curcd,implied_volatility_call_30,far,0.9148341119289398,0.08516588807106018,0.9148341119289398
fnd6_currencyqv1300_curcd,implied_volatility_mean_10,far,0.9166131615638733,0.08338683843612671,0.9166131615638733
fnd6_currencyqv1300_curcd,median_sales_estimate,far,0.9070367366075516,0.09296326339244843,0.9070367366075516
fnd6_currencyqv1300_curcd,net_income_adjusted,far,0.906872883439064,0.09312711656093597,0.906872883439064
fnd6_currencyqv1300_curcd,net_income_total_2,far,0.9030155837535858,0.09698441624641418,0.9030155837535858
fnd6_currencyqv1300_curcd,net_profit_adjusted_value,far,0.9088989570736885,0.09110104292631149,0.9088989570736885
fnd6_currencyqv1300_curcd,net_profit_reported_value,far,0.9048679992556572,0.0951320007443428,0.9048679992556572
fnd6_currencyqv1300_curcd,news_dividend_yield,far,0.9032589420676231,0.09674105793237686,0.9032589420676231
fnd6_currencyqv1300_curcd,news_ls,far,0.9255910292267799,0.07440897077322006,0.9255910292267799
fnd6_currencyqv1300_curcd,news_mins_4_pct_up,far,0.9314620643854141,0.06853793561458588,0.9314620643854141
